person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate
37,54696,RENT,4.0,PERSONAL,B,9600,0,0.18,false,12,9.99
37,12360,RENT,3.0,EDUCATION,B,4000,1,0.32,false,13,9.99
37,67600,MORTGAGE,6.0,EDUCATION,B,33000,0,0.49,false,15,9.99
37,12360,RENT,3.0,VENTURE,B,4000,1,0.32,false,13,9.99
37,100000,RENT,0.0,DEBTCONSOLIDATION,B,2400,0,0.02,false,16,9.99
37,31200,MORTGAGE,5.0,EDUCATION,B,3000,0,0.1,false,16,9.99
37,185000,MORTGAGE,15.0,VENTURE,B,4000,0,0.02,false,11,10.0
37,66560,RENT,11.0,DEBTCONSOLIDATION,B,7200,0,0.11,false,15,10.0
37,22000,RENT,2.0,MEDICAL,B,4000,0,0.18,false,17,10.0
37,84000,RENT,4.0,HOMEIMPROVEMENT,B,5000,0,0.06,false,16,10.0
37,79000,RENT,2.0,DEBTCONSOLIDATION,B,6000,0,0.08,false,16,10.0
37,88296,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,0,0.17,false,14,10.14
37,63000,RENT,6.0,HOMEIMPROVEMENT,B,5000,0,0.08,false,16,10.2
37,65000,RENT,2.0,PERSONAL,B,20000,1,0.31,false,16,10.25
37,59000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9000,0,0.15,false,13,10.25
37,600000,OWN,11.0,HOMEIMPROVEMENT,B,16000,0,0.03,false,14,10.25
37,27052,RENT,2.0,VENTURE,B,6000,0,0.22,false,12,10.37
37,35496,RENT,5.0,VENTURE,B,3600,0,0.1,false,12,10.37
37,30000,RENT,6.0,MEDICAL,B,6500,0,0.22,false,11,10.37
37,55000,OWN,2.0,VENTURE,B,24375,0,0.44,false,13,10.37
37,65379,MORTGAGE,5.0,PERSONAL,B,10000,0,0.15,false,13,10.39
37,205000,MORTGAGE,3.0,EDUCATION,B,18000,0,0.09,false,14,10.39
37,108000,RENT,16.0,EDUCATION,B,8000,1,0.07,false,14,10.46
37,37000,MORTGAGE,7.0,EDUCATION,B,4000,0,0.11,false,12,10.59
37,48000,RENT,6.0,PERSONAL,B,4200,0,0.09,false,14,10.59
37,44000,RENT,0.0,PERSONAL,B,1700,1,0.04,false,17,10.59
37,60000,RENT,4.0,MEDICAL,B,14400,0,0.24,false,15,10.62
37,70000,MORTGAGE,2.0,VENTURE,B,30000,0,0.43,false,14,10.65
37,39870,RENT,8.0,MEDICAL,B,10000,0,0.25,false,14,10.65
37,45000,RENT,1.0,EDUCATION,B,8000,0,0.18,false,17,10.74
37,78000,MORTGAGE,0.0,PERSONAL,B,5600,1,0.07,false,12,10.74
37,200000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,25000,0,0.13,false,11,10.75
37,36000,RENT,2.0,PERSONAL,B,4800,0,0.13,false,14,10.75
37,65000,MORTGAGE,0.0,PERSONAL,B,4000,0,0.06,false,15,10.75
37,46000,MORTGAGE,9.0,EDUCATION,B,5000,0,0.11,false,14,10.75
37,39000,RENT,5.0,PERSONAL,B,15000,1,0.38,false,12,10.96
37,145124,MORTGAGE,21.0,PERSONAL,B,11375,1,0.08,false,11,10.99
37,25000,RENT,6.0,EDUCATION,B,7500,0,0.3,false,15,10.99
37,110000,RENT,12.0,EDUCATION,B,25000,0,0.23,false,12,10.99
37,58000,RENT,9.0,MEDICAL,B,18200,1,0.31,false,11,10.99
37,58000,RENT,9.0,VENTURE,B,18200,1,0.31,false,17,10.99
37,50000,RENT,5.0,HOMEIMPROVEMENT,B,8000,0,0.16,false,16,10.99
37,145124,MORTGAGE,21.0,PERSONAL,B,11375,1,0.08,false,14,10.99
37,40000,MORTGAGE,2.0,MEDICAL,B,16000,0,0.4,false,15,10.99
37,25000,RENT,6.0,MEDICAL,B,7500,0,0.3,false,17,10.99
37,47004,RENT,5.0,EDUCATION,B,8000,0,0.17,false,12,10.995755596015883
37,58000,RENT,2.0,DEBTCONSOLIDATION,B,10000,0,0.17,false,12,10.995755596015883
37,20004,RENT,0.0,VENTURE,B,5000,0,0.25,false,14,10.995755596015883
37,29000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7750,0,0.27,false,16,10.995755596015883
37,60000,RENT,21.0,DEBTCONSOLIDATION,B,16000,0,0.27,false,15,10.995755596015883
37,45000,RENT,11.0,PERSONAL,B,6000,0,0.13,false,16,10.995755596015883
37,56500,MORTGAGE,4.0,EDUCATION,B,10000,0,0.18,false,13,10.995755596015883
37,27000,RENT,4.0,MEDICAL,B,5500,0,0.2,false,12,10.995755596015883
37,69996,MORTGAGE,10.0,PERSONAL,B,5000,0,0.07,false,16,10.995755596015883
37,60000,RENT,21.0,VENTURE,B,16000,0,0.27,false,15,10.995755596015883
37,101644,RENT,13.0,VENTURE,B,14000,0,0.14,false,13,10.995755596015883
37,20004,RENT,0.0,DEBTCONSOLIDATION,B,5000,0,0.25,false,12,10.995755596015883
37,63000,RENT,0.0,HOMEIMPROVEMENT,B,4000,0,0.06,false,13,10.995755596015883
37,63000,RENT,2.0,DEBTCONSOLIDATION,B,11000,0,0.17,false,16,10.995755596015883
37,54538,MORTGAGE,21.0,VENTURE,B,20000,0,0.37,false,15,10.995755596015883
37,48000,RENT,0.0,DEBTCONSOLIDATION,B,14725,1,0.31,false,11,10.995755596015883
37,50000,MORTGAGE,6.0,MEDICAL,B,16000,0,0.32,false,12,10.995755596015883
37,14000,RENT,0.0,DEBTCONSOLIDATION,B,2400,1,0.17,false,11,10.995755596015883
37,70000,MORTGAGE,0.0,VENTURE,B,10000,0,0.14,false,11,10.995755596015883
37,88000,MORTGAGE,20.0,HOMEIMPROVEMENT,B,9925,0,0.11,false,16,10.995755596015883
37,33600,RENT,3.0,PERSONAL,B,8000,0,0.24,false,17,10.995755596015883
37,55000,RENT,4.0,PERSONAL,B,3000,0,0.05,false,14,10.995755596015883
37,40000,OWN,16.0,HOMEIMPROVEMENT,B,5000,0,0.13,false,12,10.995755596015883
37,30000,RENT,6.0,MEDICAL,C,3000,0,0.1,false,13,11.03
37,92000,OWN,15.0,MEDICAL,B,12000,0,0.13,false,14,11.14
37,178008,RENT,12.0,DEBTCONSOLIDATION,B,7500,0,0.04,false,11,11.14
37,7200,RENT,0.0,VENTURE,B,1000,0,0.14,false,13,11.14
37,65004,MORTGAGE,5.0,MEDICAL,B,17000,0,0.26,false,13,11.26
37,80004,RENT,7.0,MEDICAL,B,14500,0,0.18,false,14,11.26
37,44196,RENT,0.0,MEDICAL,B,12400,0,0.28,false,14,11.26
37,110000,MORTGAGE,0.0,MEDICAL,B,24000,0,0.22,false,11,11.36
37,800000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,15000,0,0.02,false,17,11.36
37,45000,RENT,6.0,PERSONAL,B,14000,1,0.31,false,16,11.36
37,27000,RENT,0.0,MEDICAL,B,1800,0,0.07,false,11,11.36
37,40000,OWN,1.0,VENTURE,B,15000,0,0.38,false,14,11.48
37,40000,OWN,1.0,HOMEIMPROVEMENT,B,15000,0,0.38,false,17,11.48
37,43000,RENT,0.0,MEDICAL,B,8000,0,0.19,false,13,11.49
37,24000,RENT,5.0,MEDICAL,B,6000,0,0.25,false,17,11.49
37,30960,RENT,5.0,VENTURE,B,4800,0,0.16,false,16,11.49
37,26240,RENT,0.0,VENTURE,B,6600,0,0.25,false,15,11.49
37,27036,RENT,2.0,VENTURE,B,5000,0,0.18,false,11,11.49
37,46000,RENT,4.0,EDUCATION,B,6000,0,0.13,false,13,11.49
37,300000,MORTGAGE,7.0,EDUCATION,B,25000,0,0.08,false,14,11.49
37,72800,MORTGAGE,0.0,EDUCATION,B,23000,0,0.32,false,17,11.58
37,50000,RENT,1.0,VENTURE,B,3000,0,0.06,false,14,11.58
37,92000,RENT,0.0,VENTURE,B,21000,0,0.23,false,15,11.63
37,35000,OWN,2.0,PERSONAL,B,13250,0,0.38,false,14,11.71
37,45000,RENT,1.0,PERSONAL,B,9000,1,0.2,false,12,11.71
37,74000,RENT,7.0,PERSONAL,B,15000,0,0.2,false,11,11.71
37,45000,RENT,1.0,DEBTCONSOLIDATION,B,9000,1,0.2,false,16,11.71
37,24500,RENT,0.0,PERSONAL,B,2400,0,0.1,false,11,11.71
37,52000,RENT,21.0,HOMEIMPROVEMENT,B,10000,0,0.19,false,14,11.71
37,55200,RENT,9.0,MEDICAL,B,12000,0,0.22,false,15,11.71
37,40000,RENT,1.0,VENTURE,B,3000,0,0.07,false,15,11.71
37,75000,MORTGAGE,0.0,VENTURE,C,17000,0,0.23,false,11,11.78
37,80000,MORTGAGE,18.0,MEDICAL,B,20000,0,0.25,false,13,11.83
37,37000,OWN,5.0,VENTURE,B,6075,0,0.16,false,14,11.86
37,66000,MORTGAGE,,EDUCATION,B,25000,1,0.38,false,13,11.86
37,45600,RENT,2.0,DEBTCONSOLIDATION,B,4500,0,0.1,false,16,11.86
37,50000,RENT,0.0,DEBTCONSOLIDATION,B,5000,0,0.1,false,12,11.89
37,50000,RENT,0.0,VENTURE,B,5000,0,0.1,false,12,11.89
37,87950,MORTGAGE,3.0,EDUCATION,B,14250,0,0.16,false,14,11.89
37,29536,RENT,2.0,MEDICAL,B,4000,0,0.14,false,17,11.89
37,145000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,21000,0,0.14,false,15,11.99
37,30480,OWN,1.0,MEDICAL,B,1200,0,0.04,false,15,11.99
37,80000,RENT,0.0,HOMEIMPROVEMENT,B,35000,1,0.44,false,17,11.99
37,40800,OWN,4.0,PERSONAL,B,2875,0,0.07,false,14,11.99
37,88000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,6000,1,0.07,false,12,11.99
37,100000,MORTGAGE,3.0,VENTURE,B,6000,0,0.06,false,13,11.99
37,85000,MORTGAGE,17.0,HOMEIMPROVEMENT,B,8000,0,0.09,false,17,11.99
37,780000,RENT,9.0,HOMEIMPROVEMENT,B,7500,0,0.01,false,15,12.18
37,21600,RENT,7.0,MEDICAL,B,3000,0,0.14,false,14,12.18
37,780000,RENT,9.0,VENTURE,B,7500,0,0.01,false,13,12.18
37,70000,RENT,3.0,EDUCATION,B,4900,0,0.07,false,15,12.18
37,93000,MORTGAGE,2.0,VENTURE,B,18000,0,0.19,false,11,12.18
37,21600,RENT,7.0,MEDICAL,B,3000,0,0.14,false,16,12.18
37,105000,MORTGAGE,2.0,EDUCATION,B,25000,0,0.24,false,15,12.18
37,40000,RENT,8.0,VENTURE,B,5000,0,0.13,false,12,12.18
37,73000,RENT,4.0,DEBTCONSOLIDATION,B,11500,0,0.16,false,11,12.21
37,30000,RENT,0.0,EDUCATION,B,10800,1,0.36,false,14,12.21
37,45000,OWN,11.0,EDUCATION,B,12000,0,0.27,false,12,12.21
37,73000,RENT,4.0,HOMEIMPROVEMENT,B,11500,0,0.16,false,13,12.21
37,77000,MORTGAGE,2.0,VENTURE,C,15000,0,0.19,false,15,12.29
37,71000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,11200,0,0.16,false,11,12.42
37,60000,RENT,,DEBTCONSOLIDATION,B,15000,0,0.25,false,15,12.42
37,30000,RENT,8.0,VENTURE,B,12000,1,0.4,false,15,12.42
37,60000,RENT,0.0,DEBTCONSOLIDATION,C,3000,0,0.05,true,11,12.53
37,89532,RENT,9.0,MEDICAL,B,6600,0,0.07,false,12,12.53
37,64680,RENT,10.0,DEBTCONSOLIDATION,B,3000,0,0.05,false,14,12.53
37,60000,RENT,0.0,EDUCATION,C,3000,0,0.05,false,15,12.53
37,45000,RENT,2.0,HOMEIMPROVEMENT,B,20000,1,0.44,false,14,12.53
37,45000,RENT,0.0,EDUCATION,C,6000,0,0.13,false,17,12.61
37,408000,RENT,14.0,EDUCATION,C,6000,0,0.01,false,13,12.61
37,51000,RENT,11.0,PERSONAL,B,10000,0,0.2,false,15,12.69
37,85000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,5500,0,0.06,false,11,12.69
37,42000,RENT,5.0,DEBTCONSOLIDATION,B,8000,0,0.19,false,15,12.69
37,20000,OWN,2.0,VENTURE,B,3000,0,0.15,false,17,12.69
37,66150,OWN,11.0,PERSONAL,C,17000,0,0.26,false,17,12.73
37,60000,MORTGAGE,4.0,EDUCATION,C,12000,0,0.2,true,17,12.73
37,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000,0,0.2,false,15,12.73
37,44004,RENT,2.0,PERSONAL,C,9200,1,0.21,false,13,12.84
37,51000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,12800,0,0.25,false,12,12.84
37,33888,RENT,7.0,EDUCATION,D,3200,0,0.09,true,16,12.86
37,74000,RENT,9.0,HOMEIMPROVEMENT,C,19200,1,0.26,true,12,12.87
37,900000,MORTGAGE,5.0,PERSONAL,C,25000,0,0.03,true,13,12.87
37,78000,RENT,0.0,MEDICAL,C,9600,0,0.12,false,16,12.99
37,42000,MORTGAGE,9.0,EDUCATION,C,4500,0,0.11,false,12,12.99
37,40000,RENT,1.0,VENTURE,C,21250,1,0.53,false,16,12.99
37,65000,RENT,2.0,EDUCATION,C,13000,0,0.2,true,12,12.99
37,84000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,8225,0,0.1,true,11,12.99
37,78000,RENT,14.0,EDUCATION,C,10200,0,0.13,true,13,13.06
37,69996,RENT,5.0,MEDICAL,C,20400,0,0.29,true,11,13.06
37,25000,OWN,8.0,VENTURE,C,10625,0,0.42,true,12,13.06
37,117000,MORTGAGE,15.0,HOMEIMPROVEMENT,C,8000,0,0.07,false,13,13.06
37,108996,RENT,15.0,EDUCATION,C,16000,0,0.15,true,13,13.11
37,94000,RENT,0.0,HOMEIMPROVEMENT,C,25000,1,0.27,false,16,13.11
37,79900,RENT,0.0,MEDICAL,C,25000,1,0.27,false,16,13.11
37,26500,RENT,11.0,EDUCATION,C,2000,0,0.08,true,16,13.16
37,42000,RENT,3.0,PERSONAL,C,10200,0,0.24,false,14,13.16
37,26500,RENT,11.0,MEDICAL,C,2000,0,0.08,false,12,13.16
37,52000,RENT,0.0,VENTURE,C,14000,0,0.27,false,11,13.16
37,52000,RENT,0.0,VENTURE,C,14000,0,0.27,true,15,13.16
37,100000,MORTGAGE,0.0,VENTURE,C,9600,0,0.1,true,17,13.22
37,50000,RENT,1.0,DEBTCONSOLIDATION,C,15000,0,0.3,true,15,13.22
37,50000,RENT,1.0,HOMEIMPROVEMENT,C,15000,0,0.3,true,11,13.22
37,54000,RENT,2.0,VENTURE,C,5500,1,0.1,true,12,13.23
37,39700,MORTGAGE,4.0,HOMEIMPROVEMENT,C,15000,0,0.38,true,11,13.23
37,174996,MORTGAGE,11.0,MEDICAL,C,6500,0,0.04,true,17,13.35
37,95000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,3250,0,0.03,false,13,13.35
37,52700,RENT,1.0,VENTURE,C,7700,0,0.15,false,13,13.464579101394358
37,75000,RENT,3.0,HOMEIMPROVEMENT,C,10000,0,0.13,true,17,13.464579101394358
37,50000,RENT,1.0,DEBTCONSOLIDATION,C,8000,0,0.16,false,16,13.464579101394358
37,200004,MORTGAGE,0.0,PERSONAL,C,5000,0,0.02,false,12,13.464579101394358
37,80000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,3000,0,0.04,true,15,13.464579101394358
37,75000,RENT,3.0,VENTURE,C,10000,0,0.13,true,15,13.464579101394358
37,63000,RENT,1.0,DEBTCONSOLIDATION,C,3200,0,0.05,false,11,13.464579101394358
37,79992,MORTGAGE,2.0,PERSONAL,C,9000,1,0.11,true,14,13.464579101394358
37,84000,MORTGAGE,21.0,VENTURE,C,24000,0,0.29,true,17,13.464579101394358
37,29808,RENT,4.0,VENTURE,C,7750,1,0.26,true,17,13.464579101394358
37,49000,RENT,2.0,DEBTCONSOLIDATION,C,3000,1,0.06,true,14,13.464579101394358
37,53000,RENT,3.0,MEDICAL,C,15600,0,0.29,false,15,13.464579101394358
37,120000,RENT,4.0,VENTURE,C,20000,0,0.17,true,11,13.47
37,18000,OWN,4.0,PERSONAL,C,1500,0,0.08,false,13,13.47
37,35028,RENT,3.0,MEDICAL,C,5000,0,0.14,true,17,13.47
37,88000,MORTGAGE,2.0,VENTURE,C,1000,0,0.01,true,11,13.48
37,39600,RENT,2.0,PERSONAL,C,11500,0,0.29,false,15,13.48
37,150000,MORTGAGE,9.0,EDUCATION,C,10000,0,0.07,false,12,13.48
37,42000,RENT,2.0,VENTURE,C,8400,0,0.2,false,15,13.49
37,40800,OWN,0.0,VENTURE,C,4000,0,0.1,true,14,13.49
37,43000,RENT,1.0,VENTURE,C,4200,0,0.1,true,14,13.49
37,42000,RENT,2.0,MEDICAL,C,8400,0,0.2,false,14,13.49
37,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,0,0.16,false,15,13.57
37,14400,RENT,4.0,VENTURE,C,3000,1,0.21,false,17,13.61
37,60000,RENT,0.0,VENTURE,C,9700,0,0.16,true,11,13.61
37,44000,RENT,12.0,VENTURE,C,3500,0,0.08,false,15,13.61
37,32000,RENT,4.0,DEBTCONSOLIDATION,C,10000,1,0.31,false,15,13.79
37,32000,RENT,4.0,MEDICAL,C,10000,1,0.31,false,14,13.79
37,200000,MORTGAGE,3.0,EDUCATION,D,10000,0,0.05,false,16,13.8
37,133000,RENT,3.0,MEDICAL,C,9000,0,0.07,true,12,13.85
37,181000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,20000,0,0.11,true,17,13.85
37,33280,RENT,2.0,VENTURE,C,8400,0,0.25,true,17,13.92
37,72000,MORTGAGE,9.0,EDUCATION,C,1600,0,0.02,true,16,13.92
37,124000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,19000,0,0.15,true,16,13.92
37,33280,RENT,2.0,DEBTCONSOLIDATION,C,8400,0,0.25,false,11,13.92
37,72000,MORTGAGE,9.0,PERSONAL,C,1600,0,0.02,false,12,13.92
37,46996,MORTGAGE,2.0,EDUCATION,C,13750,0,0.29,false,13,13.98
37,65000,RENT,7.0,HOMEIMPROVEMENT,C,12000,0,0.18,false,12,13.98
37,65000,RENT,7.0,EDUCATION,C,12000,0,0.18,false,15,13.98
37,146000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,0,0.07,true,16,13.99
37,54000,RENT,15.0,MEDICAL,C,5400,1,0.1,true,17,13.99
37,144000,MORTGAGE,15.0,EDUCATION,C,10000,0,0.07,true,14,14.17
37,42000,RENT,0.0,PERSONAL,E,20000,1,0.48,true,17,14.25
37,74568,RENT,0.0,PERSONAL,C,6000,0,0.08,true,16,14.26
37,74568,RENT,0.0,VENTURE,C,6000,0,0.08,false,17,14.26
37,85000,RENT,3.0,EDUCATION,C,10000,0,0.12,false,14,14.27
37,123000,MORTGAGE,1.0,PERSONAL,C,35000,0,0.28,true,16,14.27
37,92000,RENT,,DEBTCONSOLIDATION,D,20000,1,0.22,false,15,14.46
37,74784,RENT,8.0,HOMEIMPROVEMENT,E,15000,0,0.2,false,15,14.5
37,74784,RENT,8.0,HOMEIMPROVEMENT,E,15000,0,0.2,false,11,14.5
37,59000,RENT,2.0,EDUCATION,D,4800,1,0.08,true,14,14.54
37,62400,MORTGAGE,5.0,VENTURE,D,10000,0,0.16,true,17,14.61
37,24000,RENT,2.0,DEBTCONSOLIDATION,C,5000,0,0.21,true,15,14.65
37,39000,RENT,11.0,EDUCATION,C,4000,1,0.1,true,15,14.65
37,24000,RENT,2.0,VENTURE,C,5000,0,0.21,false,14,14.65
37,250000,MORTGAGE,2.0,EDUCATION,C,34000,0,0.14,false,16,14.79
37,61260,RENT,6.0,VENTURE,C,4000,0,0.07,true,12,14.82
37,59000,RENT,0.0,PERSONAL,D,5000,1,0.08,true,14,14.84
37,120000,MORTGAGE,21.0,PERSONAL,D,20000,0,0.17,false,11,14.84
37,91800,MORTGAGE,21.0,MEDICAL,D,20000,1,0.19,true,12,14.84
37,260000,MORTGAGE,12.0,VENTURE,D,20000,0,0.08,false,12,14.96
37,70000,MORTGAGE,3.0,EDUCATION,D,15000,0,0.21,false,15,15.2
37,48257,MORTGAGE,21.0,MEDICAL,D,7000,1,0.15,true,17,15.21
37,46680,MORTGAGE,6.0,VENTURE,D,8000,0,0.17,false,15,15.21
37,40680,MORTGAGE,6.0,DEBTCONSOLIDATION,D,8000,1,0.2,false,13,15.21
37,21000,RENT,19.0,PERSONAL,D,5000,0,0.24,false,11,15.21
37,68480,RENT,2.0,MEDICAL,C,3600,0,0.05,true,11,15.23
37,68480,RENT,2.0,HOMEIMPROVEMENT,C,3600,0,0.05,true,15,15.23
37,42000,MORTGAGE,0.0,MEDICAL,C,3000,0,0.07,true,11,15.23
37,52200,MORTGAGE,2.0,DEBTCONSOLIDATION,E,16000,1,0.31,false,11,15.25
37,38000,RENT,4.0,PERSONAL,D,6000,0,0.16,true,16,15.33
37,54000,MORTGAGE,10.0,PERSONAL,D,8000,0,0.15,false,15,15.36069809610154
37,21600,RENT,4.0,MEDICAL,D,3800,1,0.18,false,11,15.36069809610154
37,30000,RENT,6.0,PERSONAL,D,15000,1,0.5,false,12,15.36069809610154
37,38400,RENT,6.0,EDUCATION,D,23500,1,0.61,true,16,15.36069809610154
37,54000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,8000,0,0.15,true,15,15.36069809610154
37,25700,MORTGAGE,5.0,EDUCATION,D,1600,0,0.06,false,14,15.36069809610154
37,21600,RENT,4.0,DEBTCONSOLIDATION,D,3800,1,0.18,true,13,15.36069809610154
37,528000,RENT,4.0,VENTURE,D,15000,0,0.03,false,12,15.36069809610154
37,41000,RENT,3.0,PERSONAL,D,10750,0,0.26,false,14,15.37
37,54000,MORTGAGE,21.0,DEBTCONSOLIDATION,D,25000,1,0.46,true,16,15.57
37,200000,MORTGAGE,7.0,EDUCATION,D,25000,0,0.13,false,14,15.57
37,103000,RENT,1.0,EDUCATION,D,10000,1,0.1,true,12,15.62
37,138000,MORTGAGE,19.0,EDUCATION,D,4000,0,0.03,false,12,15.62
37,53976,RENT,,VENTURE,D,4400,1,0.08,true,11,15.62
37,59000,MORTGAGE,10.0,MEDICAL,D,12000,1,0.2,true,12,15.62
37,76066,RENT,10.0,DEBTCONSOLIDATION,D,24250,1,0.32,true,13,15.65
37,49000,MORTGAGE,3.0,MEDICAL,D,4000,1,0.08,false,17,15.65
37,25000,RENT,0.0,HOMEIMPROVEMENT,D,2775,1,0.11,false,12,15.65
37,25000,RENT,0.0,VENTURE,D,2775,1,0.11,true,14,15.65
37,60000,RENT,1.0,VENTURE,D,10000,1,0.17,true,14,15.99
37,32400,OWN,0.0,HOMEIMPROVEMENT,D,8000,0,0.25,false,11,15.99
37,60000,RENT,1.0,MEDICAL,D,10000,1,0.17,true,17,15.99
37,32400,OWN,0.0,EDUCATION,D,8000,0,0.25,false,12,15.99
37,73000,RENT,21.0,DEBTCONSOLIDATION,D,14000,1,0.19,false,17,16.02
37,25000,RENT,5.0,MEDICAL,D,10000,1,0.4,false,11,16.29
37,48000,RENT,3.0,MEDICAL,D,7500,0,0.16,false,14,16.29
37,48000,RENT,3.0,MEDICAL,D,7500,0,0.16,true,12,16.29
37,30000,OWN,13.0,EDUCATION,D,4800,0,0.16,false,11,16.29
37,74000,MORTGAGE,6.0,PERSONAL,D,10000,1,0.14,false,14,16.29
37,55000,RENT,3.0,HOMEIMPROVEMENT,E,7000,0,0.13,true,13,16.32
37,108000,RENT,0.0,VENTURE,E,20000,1,0.19,false,13,16.32
37,108000,RENT,0.0,HOMEIMPROVEMENT,E,20000,1,0.19,false,15,16.32
37,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,20000,1,0.26,false,14,16.35
37,170004,MORTGAGE,1.0,HOMEIMPROVEMENT,E,25000,0,0.15,true,13,16.45
37,65000,RENT,4.0,PERSONAL,D,12000,0,0.18,false,17,16.49
37,65000,RENT,4.0,HOMEIMPROVEMENT,F,20000,1,0.31,false,17,16.71
37,35000,RENT,0.0,DEBTCONSOLIDATION,D,7000,1,0.2,false,17,16.77
37,74000,RENT,0.0,EDUCATION,D,8000,1,0.11,false,15,16.89
37,54000,MORTGAGE,1.0,EDUCATION,D,3500,1,0.06,true,13,16.89
37,51000,RENT,11.0,VENTURE,D,6400,0,0.13,true,13,16.89
37,44000,RENT,0.0,VENTURE,E,6000,1,0.14,true,17,17.04
37,19896,RENT,0.0,EDUCATION,E,10000,1,0.5,false,11,17.14
37,59000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,15000,1,0.25,false,12,17.99
37,124000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,30000,0,0.24,false,12,17.99
37,244800,MORTGAGE,20.0,MEDICAL,E,35000,1,0.12,false,14,18.39
37,85000,OWN,3.0,EDUCATION,F,10000,0,0.12,true,16,18.43
37,114000,RENT,10.0,VENTURE,F,25000,0,0.22,false,13,18.60915887850469
37,29000,RENT,5.0,PERSONAL,E,7200,1,0.25,true,14,19.03
37,26400,RENT,0.0,MEDICAL,E,10000,1,0.38,true,12,19.03
37,24000,RENT,3.0,HOMEIMPROVEMENT,E,3000,1,0.13,false,11,19.03
37,20800,RENT,3.0,VENTURE,F,4000,0,0.19,false,16,19.41
37,97000,RENT,8.0,HOMEIMPROVEMENT,F,25000,0,0.26,false,11,19.41
37,91800,MORTGAGE,0.0,MEDICAL,F,5000,1,0.05,true,16,19.47
37,88000,RENT,4.0,PERSONAL,G,25000,1,0.28,true,12,19.66
37,88000,RENT,4.0,EDUCATION,G,25000,1,0.28,true,15,19.66
37,71400,MORTGAGE,7.0,MEDICAL,E,3100,1,0.04,true,14,20.69
38,55000,MORTGAGE,16.0,PERSONAL,A,6000,0,0.11,false,14,5.42
38,89000,MORTGAGE,2.0,PERSONAL,A,6000,0,0.07,false,13,5.42
38,78000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3225,0,0.04,false,13,5.79
38,66420,MORTGAGE,8.0,MEDICAL,A,5550,0,0.08,false,11,5.99
38,40000,MORTGAGE,5.0,MEDICAL,A,10000,0,0.25,false,17,5.99
38,52000,RENT,6.0,EDUCATION,A,7000,0,0.13,false,11,5.99
38,40000,MORTGAGE,5.0,PERSONAL,A,10000,0,0.25,false,17,5.99
38,76000,MORTGAGE,4.0,PERSONAL,A,9000,0,0.12,false,12,5.99
38,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,0,0.08,false,11,5.99
38,75000,MORTGAGE,19.0,VENTURE,A,9100,0,0.12,false,13,6.03
38,85000,MORTGAGE,15.0,VENTURE,A,15000,0,0.18,false,15,6.03
38,96000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,6000,0,0.06,false,16,6.03
38,104800,MORTGAGE,6.0,VENTURE,A,14000,0,0.13,false,14,6.03
38,46150,MORTGAGE,6.0,VENTURE,A,6500,0,0.14,false,15,6.03
38,104800,MORTGAGE,6.0,HOMEIMPROVEMENT,A,14000,0,0.13,false,11,6.03
38,24000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,1500,0,0.06,false,16,6.03
38,70000,MORTGAGE,16.0,EDUCATION,A,17000,0,0.24,false,13,6.03
38,86105,RENT,2.0,MEDICAL,A,8000,1,0.08,false,17,6.54
38,105000,MORTGAGE,22.0,VENTURE,A,12350,0,0.12,false,11,6.62
38,160000,MORTGAGE,12.0,VENTURE,A,14000,0,0.09,false,13,6.62
38,35000,RENT,22.0,EDUCATION,A,11100,1,0.32,false,14,6.62
38,42000,RENT,2.0,MEDICAL,A,4500,0,0.11,false,11,6.62
38,160000,MORTGAGE,12.0,EDUCATION,A,14000,0,0.09,false,16,6.62
38,78000,MORTGAGE,8.0,VENTURE,A,6250,0,0.08,false,16,6.76
